registry_id,source_record_id,name,operator,provider_family,city,state,country,region_continent,latitude,longitude,status,website,net_count,ix_count,carrier_count,source_system,source_url,record_scope,is_us,is_illinois
PDB-23,23,Digital Realty SFO (365 Main),Digital Realty,Digital Realty,San Francisco,CA,US,North America,37.788669,-122.390509,ok,https://www.digitalrealty.com,36.0,3.0,2.0,PeeringDB,https://www.peeringdb.com/fac/23,global,1,0
PDB-24,24,The Mission Street Center,UnitedLayer LLC,Other/Unknown,San Francisco,CA,US,North America,37.780351,-122.408954,ok,https://unitedlayer.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/24,global,1,0
PDB-33,33,SVTIX San Jose,SVTIX San Jose,Other/Unknown,San Jose,CA,US,North America,37.333765,-121.904828,ok,,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/33,global,1,0
PDB-35,35,Digital Realty London LHR17,Digital Realty,Digital Realty,West Drayton,Middlesex,GB,Europe,51.482248,-0.460224,ok,https://www.digitalrealty.com/data-centers/london/unit-1-airport-gate-bath-road-middlesex,16.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/35,global,0,0
PDB-36,36,"Equinix NY2/NY4/NY5/NY6 - New York, Secaucus","Equinix, Inc.",Equinix,Secaucus,NJ,US,North America,40.778534,-74.072237,ok,https://www.equinix.com/locations/americas-colocation/united-states-colocation/new-york-data-centers/,131.0,10.0,7.0,PeeringDB,https://www.peeringdb.com/fac/36,global,1,0
PDB-38,38,"Equinix NY9 - New York, 111 8th Avenue","Equinix, Inc.",Equinix,New York,NY,US,North America,40.741469,-74.003387,ok,https://www.equinix.com/locations/americas-colocation/united-states-colocation/new-york-data-centers/ny9/,81.0,4.0,4.0,PeeringDB,https://www.peeringdb.com/fac/38,global,1,0
PDB-40,40,Digital Realty London LHR20,Digital Realty,Digital Realty,London,,GB,Europe,51.499819,-0.010775,ok,https://www.interxion.com/,94.0,6.0,5.0,PeeringDB,https://www.peeringdb.com/fac/40,global,0,0
PDB-43,43,Digital Realty London LHR19,Digital Realty,Digital Realty,London,,GB,Europe,51.496902,-0.018933,ok,https://www.interxion.com/,34.0,4.0,5.0,PeeringDB,https://www.peeringdb.com/fac/43,global,0,0
PDB-45,45,"Equinix LD8 - London, Docklands","Equinix, Inc.",Equinix,London,,GB,Europe,51.498842,-0.014327,ok,http://www.equinix.com/locations/,318.0,10.0,12.0,PeeringDB,https://www.peeringdb.com/fac/45,global,0,0
PDB-46,46,Digital Realty London LON1-3,Digital Realty,Digital Realty,London,,GB,Europe,51.520397,-0.073777,ok,https://www.digitalrealty.com/data-centers/london/11-hanbury-st-london-united-kingdom,121.0,6.0,5.0,PeeringDB,https://www.peeringdb.com/fac/46,global,0,0
PDB-47,47,Global Switch London East,Global Switch,Other/Unknown,London,,GB,Europe,51.510985,-0.003494,ok,http://www.globalswitch.com,31.0,1.0,1.0,PeeringDB,https://www.peeringdb.com/fac/47,global,0,0
PDB-48,48,Global Switch London North,Global Switch,Other/Unknown,London,,GB,Europe,51.511364,-0.010634,ok,http://www.globalswitch.com,33.0,1.0,2.0,PeeringDB,https://www.peeringdb.com/fac/48,global,0,0
PDB-52,52,UltraEdge Velizy,UltraEdge,Other/Unknown,Paris,,FR,Europe,48.782499,2.208747,ok,https://www.ultraedge.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/52,global,0,0
PDB-53,53,Telehouse - Paris 2 (Voltaire - Léon Frot),Telehouse - Global Data Centers,Other/Unknown,Paris,,FR,Europe,48.856654,2.38532,ok,http://www.telehouse.fr,347.0,12.0,27.0,PeeringDB,https://www.peeringdb.com/fac/53,global,0,0
PDB-54,54,Telehouse - Paris 1 (Jeûneurs),Telehouse - Global Data Centers,Other/Unknown,Paris,,FR,Europe,48.869869,2.344236,ok,http://www.telehouse.fr,19.0,2.0,6.0,PeeringDB,https://www.peeringdb.com/fac/54,global,0,0
PDB-55,55,UltraEdge Paris - Courbevoie,UltraEdge,Other/Unknown,Paris,,FR,Europe,48.903746,2.257694,ok,https://www.ultraedge.com,41.0,1.0,4.0,PeeringDB,https://www.peeringdb.com/fac/55,global,0,0
PDB-56,56,Digital Realty Paris PAR1,Digital Realty,Digital Realty,Paris,,FR,Europe,48.902082,2.369496,ok,https://www.interxion.com/,34.0,1.0,6.0,PeeringDB,https://www.peeringdb.com/fac/56,global,0,0
PDB-57,57,UltraEdge Lyon-Venissieux,UltraEdge,Other/Unknown,Vénissieux,Auvergne-Rhône-Alpes,FR,Europe,45.722882,4.862905,ok,https://www.ultraedge.com,81.0,3.0,10.0,PeeringDB,https://www.peeringdb.com/fac/57,global,0,0
PDB-58,58,Digital Realty Frankfurt FRA1-16,Digital Realty,Digital Realty,Frankfurt,Hessen,DE,Europe,50.11967,8.73463,ok,https://www.digitalrealty.com/data-centers/frankfurt/gip-park-area-frankfurt-am-main-germany-1,608.0,26.0,36.0,PeeringDB,https://www.peeringdb.com/fac/58,global,0,0
PDB-59,59,ITENOS Frankfurt (FRA1),ITENOS GmbH,Other/Unknown,Frankfurt,Hesse,DE,Europe,50.099697,8.631763,ok,https://itenos.de/en/datacenter/data-center-germany/data-center-frankfurt-1/,62.0,4.0,7.0,PeeringDB,https://www.peeringdb.com/fac/59,global,0,0
PDB-60,60,"Equinix FR5 - Frankfurt, KleyerStrasse","Equinix, Inc.",Equinix,Frankfurt,,DE,Europe,50.09885,8.632004,ok,https://www.equinix.com/locations/germany-colocation/frankfurt-data-centers/fr5/,516.0,34.0,41.0,PeeringDB,https://www.peeringdb.com/fac/60,global,0,0
PDB-61,61,Digital Realty Amsterdam AMS17,Digital Realty,Digital Realty,Amsterdam,,NL,Europe,52.356353,4.951609,ok,https://www.digitalrealty.com,145.0,8.0,16.0,PeeringDB,https://www.peeringdb.com/fac/61,global,0,0
PDB-62,62,"Equinix AM7 - Amsterdam, Kuiperberweg","Equinix, Inc.",Equinix,Amsterdam,,NL,Europe,52.303078,4.938009,ok,https://www.equinix.com/locations/netherlands-colocation/amsterdam-data-centers/am7/,214.0,13.0,25.0,PeeringDB,https://www.peeringdb.com/fac/62,global,0,0
PDB-63,63,Global Switch Amsterdam,Global Switch,Other/Unknown,Amsterdam,,NL,Europe,52.343984,4.828711,ok,https://www.globalswitch.com/locations/amsterdam,97.0,6.0,12.0,PeeringDB,https://www.peeringdb.com/fac/63,global,0,0
PDB-64,64,"Digital Realty Amsterdam AMS3, AMS5-8, AMS10",Digital Realty,Digital Realty,Amsterdam,,NL,Europe,52.28415,4.770855,ok,https://www.digitalrealty.com,119.0,4.0,13.0,PeeringDB,https://www.peeringdb.com/fac/64,global,0,0
PDB-66,66,Vienna University Computer Center (Wien),University of Vienna,Other/Unknown,Vienna,,AT,Europe,48.214151,16.357784,ok,http://zid.univie.ac.at,25.0,1.0,3.0,PeeringDB,https://www.peeringdb.com/fac/66,global,0,0
PDB-67,67,Digital Realty Vienna VIE1-2,Digital Realty,Digital Realty,Vienna,,AT,Europe,48.269027,16.410613,ok,https://www.interxion.com/,188.0,10.0,13.0,PeeringDB,https://www.peeringdb.com/fac/67,global,0,0
PDB-68,68,Digital Realty Brussels BRU1,Digital Realty,Digital Realty,Brussels,,BE,Europe,50.870502,4.476941,ok,https://www.digitalrealty.com/data-centers/brussels/wezembeekstraat-2-bus-1-zaventem-belgium,103.0,5.0,8.0,PeeringDB,https://www.peeringdb.com/fac/68,global,0,0
PDB-69,69,Equinix DA3 - Dallas,"Equinix, Inc.",Equinix,Dallas,TX,US,North America,32.800955,-96.81955,ok,https://www.equinix.com/locations/americas-colocation/united-states-colocation/dallas-data-centers/da3/,103.0,6.0,6.0,PeeringDB,https://www.peeringdb.com/fac/69,global,1,0
PDB-71,71,Digital Realty Seattle SEA10,Digital Realty,Digital Realty,Seattle,WA,US,North America,47.614347,-122.338883,ok,https://www.digitalrealty.com,234.0,5.0,9.0,PeeringDB,https://www.peeringdb.com/fac/71,global,1,0
PDB-72,72,"Equinix PA7 - Paris, Energy Park","Equinix, Inc.",Equinix,Paris,,FR,Europe,48.904891,2.259202,ok,https://www.equinix.com/locations/france-colocation/paris-data-centers/pa7/,49.0,2.0,6.0,PeeringDB,https://www.peeringdb.com/fac/72,global,0,0
PDB-73,73,"Equinix PA5 - Paris, Victor Hugo","Equinix, Inc.",Equinix,Paris,,FR,Europe,48.90407,2.369221,ok,https://www.equinix.com/locations/france-colocation/paris-data-centers/pa5/,55.0,1.0,5.0,PeeringDB,https://www.peeringdb.com/fac/73,global,0,0
PDB-74,74,"Equinix FR7 - Frankfurt, Gutleutstrasse","Equinix, Inc.",Equinix,Frankfurt,,DE,Europe,50.096869,8.644169,ok,https://www.equinix.com/locations/germany-colocation/frankfurt-data-centers/fr7/,146.0,13.0,14.0,PeeringDB,https://www.peeringdb.com/fac/74,global,0,0
PDB-75,75,Digital Realty Paris PAR2,Digital Realty,Digital Realty,Paris,,FR,Europe,48.906617,2.370417,ok,https://www.digitalrealty.com/data-centers/paris/20-bis-rue-de-gardinoux-aubervilliers-paris-france,53.0,1.0,5.0,PeeringDB,https://www.peeringdb.com/fac/75,global,0,0
PDB-76,76,"Equinix MA1 - Manchester, Williams/Kilburn","Equinix, Inc.",Equinix,Manchester,,GB,Europe,53.463112,-2.236869,ok,https://www.equinix.com/locations/united-kingdom-colocation/manchester-data-centers/ma1/,114.0,2.0,4.0,PeeringDB,https://www.peeringdb.com/fac/76,global,0,0
PDB-78,78,"Reynolds House, Manchester",Lunar Digital Solutions Limited,Other/Unknown,Manchester,Manchester,GB,Europe,53.464393,-2.247633,ok,https://www.lunardigital.co.uk/,41.0,1.0,3.0,PeeringDB,https://www.peeringdb.com/fac/78,global,0,0
PDB-79,79,Digital Realty London LHR21 (closed),Digital Realty,Digital Realty,London,,GB,Europe,51.500621,-0.011758,ok,https://www.digitalrealty.com/data-centers/london/sovereign-north-215-marsh-wall,26.0,3.0,1.0,PeeringDB,https://www.peeringdb.com/fac/79,global,0,0
PDB-80,80,"Equinix AM8 - Amsterdam, Gyroscoopweg","Equinix, Inc.",Equinix,Amsterdam,,NL,Europe,52.396814,4.838579,ok,https://www.equinix.com/locations/netherlands-colocation/amsterdam-data-centers/am8/,28.0,7.0,6.0,PeeringDB,https://www.peeringdb.com/fac/80,global,0,0
PDB-81,81,Digital Realty Zurich ZUR1,Digital Realty,Digital Realty,Glattbrugg,Zürich,CH,Europe,47.432702,8.557273,ok,https://www.digitalrealty.com/data-centers/zurich/sagereistrasse-35-glattbrugg-zurich-switzerland,125.0,5.0,10.0,PeeringDB,https://www.peeringdb.com/fac/81,global,0,0
PDB-83,83,Equinix ZH2 - Zurich,"Equinix, Inc.",Equinix,Zurich,ZH,CH,Europe,47.387749,8.520255,ok,https://www.equinix.com/locations/switzerland-colocation/zurich-data-centers/zh2/,48.0,6.0,5.0,PeeringDB,https://www.peeringdb.com/fac/83,global,0,0
PDB-84,84,KDWEB San Jose,KDWEB,Other/Unknown,San Jose,CA,US,North America,37.333885,-121.889302,ok,,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/84,global,1,0
PDB-85,85,"Equinix SV17 - Silicon Valley, Santa Clara","Equinix, Inc.",Equinix,Santa Clara,CA,US,North America,37.376348,-121.988591,ok,https://www.equinix.com/locations/americas-colocation/united-states-colocation/silicon-valley-data-centers/sv17/,6.0,1.0,1.0,PeeringDB,https://www.peeringdb.com/fac/85,global,1,0
PDB-86,86,Equinix SE2/SE3 - Seattle,"Equinix, Inc.",Equinix,Seattle,WA,US,North America,47.614358,-122.338864,ok,https://www.equinix.com/locations/americas-colocation/united-states-colocation/seattle-data-centers/,111.0,5.0,4.0,PeeringDB,https://www.peeringdb.com/fac/86,global,1,0
PDB-88,88,"Equinix DC7 - Ashburn, Vienna","Equinix, Inc.",Equinix,Vienna,VA,US,North America,38.908422,-77.219692,ok,http://www.equinix.com/,8.0,2.0,1.0,PeeringDB,https://www.peeringdb.com/fac/88,global,1,0
PDB-91,91,COLT DC London,Colt Technology Services Group,Other/Unknown,London,,GB,Europe,51.799899,-0.183762,ok,https://www.colt.net,7.0,0.0,2.0,PeeringDB,https://www.peeringdb.com/fac/91,global,0,0
PDB-97,97,AtlasEdge DC Milan LIN001,AtlasEdge,Other/Unknown,Milan,,IT,Europe,45.49538,9.17865,ok,https://atlasedge.com/data-centres/milan/,4.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/97,global,0,0
PDB-101,101,LAN Services AG - Communication Center cc.ch,LAN Services AG,Other/Unknown,Biel/Bienne,,CH,Europe,47.130774,7.241053,ok,,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/101,global,0,0
PDB-102,102,Equinix LA2 - Los Angeles,"Equinix, Inc.",Equinix,Los Angeles,CA,US,North America,34.048897,-118.259585,ok,https://www.equinix.com/locations/americas-colocation/united-states-colocation/los-angeles-data-centers/la2/,16.0,5.0,1.0,PeeringDB,https://www.peeringdb.com/fac/102,global,1,0
PDB-104,104,Digital Realty Amsterdam AMS9,Digital Realty,Digital Realty,Amsterdam,,NL,Europe,52.356671,4.952501,ok,https://www.digitalrealty.com/data-centers/amsterdam/science-park-121-schiphol-rijk-netherlands,148.0,11.0,22.0,PeeringDB,https://www.peeringdb.com/fac/104,global,0,0
PDB-106,106,Digital Realty Dusseldorf DUS1-2,Digital Realty,Digital Realty,Düsseldorf,Nordrhein-Westfalen,DE,Europe,51.18827,6.86722,ok,https://www.digitalrealty.com/data-centers/dusseldorf/in-der-steele-25-27a-dusseldorf-germany,133.0,4.0,13.0,PeeringDB,https://www.peeringdb.com/fac/106,global,0,0
PDB-108,108,Telehouse - Frankfurt,Telehouse - Global Data Centers,Other/Unknown,Frankfurt,,DE,Europe,50.096962,8.630057,ok,http://www.telehouse-rechenzentrum.de,78.0,5.0,7.0,PeeringDB,https://www.peeringdb.com/fac/108,global,0,0
PDB-109,109,EdgeConneX Munich (EDCMUC01),EdgeConneX Inc.,Other/Unknown,Munich,,DE,Europe,48.139859,11.526173,ok,http://www.edgeconnex.com,35.0,2.0,6.0,PeeringDB,https://www.peeringdb.com/fac/109,global,0,0
PDB-110,110,BIT-1,BIT BV,Other/Unknown,Ede,,NL,Europe,52.030762,5.624974,ok,http://www.bit.nl/,11.0,1.0,5.0,PeeringDB,https://www.peeringdb.com/fac/110,global,0,0
PDB-111,111,ColoCenter Frankfurt,ColoCenter FrankfurtRheinMain GmbH,Other/Unknown,Frankfurt,,DE,Europe,50.103483,8.636254,ok,http://www.colocenter.de/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/111,global,0,0
PDB-112,112,Level(3) Paris (Le Capitole),Colt Technology Services Group,Other/Unknown,Paris,,FR,Europe,48.887694,2.21513,ok,https://www.colt.net,12.0,0.0,3.0,PeeringDB,https://www.peeringdb.com/fac/112,global,0,0
PDB-117,117,TAS Sophia,TAS France,Other/Unknown,Antibes,,FR,Europe,43.628052,7.038047,ok,,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/117,global,0,0
PDB-118,118,Equinix EN1 - Enschede,"Equinix, Inc.",Equinix,Enschede,OV,NL,Europe,52.236979,6.84964,ok,http://www.equinix.com,25.0,3.0,4.0,PeeringDB,https://www.peeringdb.com/fac/118,global,0,0
PDB-119,119,Digital Realty Frankfurt FRA28,Digital Realty,Digital Realty,Frankfurt,Hessia,DE,Europe,50.081709,8.623156,ok,https://www.digitalrealty.com/data-centers/frankfurt/lyoner-str-28-frankfurt,20.0,2.0,4.0,PeeringDB,https://www.peeringdb.com/fac/119,global,0,0
PDB-120,120,Digital Realty NYC (32 AofA),Digital Realty,Digital Realty,New York,NY,US,North America,40.72,-74.004561,ok,https://www.digitalrealty.com,40.0,3.0,1.0,PeeringDB,https://www.peeringdb.com/fac/120,global,1,0
PDB-121,121,Espanix Datacenter,Asociación ESpanix,Other/Unknown,Madrid,Madrid,ES,Europe,40.466022,-3.660963,ok,https://www.espanix.net/,42.0,6.0,4.0,PeeringDB,https://www.peeringdb.com/fac/121,global,0,0
PDB-122,122,Equinix BA1 - Barcelona,"Equinix, Inc.",Equinix,Barcelona,,ES,Europe,41.351557,2.137457,ok,https://www.equinix.com/locations/spain-colocation/barcelona-data-centers/ba1/,74.0,3.0,6.0,PeeringDB,https://www.peeringdb.com/fac/122,global,0,0
PDB-125,125,Digital Realty ATL (56 Marietta),Digital Realty,Digital Realty,Atlanta,GA,US,North America,33.755456,-84.39153,ok,https://www.digitalrealty.com,190.0,4.0,7.0,PeeringDB,https://www.peeringdb.com/fac/125,global,1,0
PDB-126,126,Equinix LS1 - Lisbon,"Equinix, Inc.",Equinix,Lisbon,,PT,Europe,38.787919,-9.123454,ok,https://www.equinix.com/locations/portugal-colocation/lisbon-data-centers/ls1/,79.0,5.0,7.0,PeeringDB,https://www.peeringdb.com/fac/126,global,0,0
PDB-127,127,Equinix MD2 - Madrid,"Equinix, Inc.",Equinix,Alcobendas,Madrid,ES,Europe,40.536855,-3.648584,ok,https://www.equinix.com/locations/spain-colocation/madrid-data-centers/md2/,84.0,7.0,11.0,PeeringDB,https://www.peeringdb.com/fac/127,global,0,0
PDB-129,129,IWB Datacenter Basel,IWB,Other/Unknown,Basel,,CH,Europe,47.546259,7.582093,ok,https://telekom.iwb.ch/,24.0,2.0,4.0,PeeringDB,https://www.peeringdb.com/fac/129,global,0,0
PDB-130,130,Digital Realty Madrid MAD1-2,Digital Realty,Digital Realty,Madrid,,ES,Europe,40.439323,-3.621211,ok,https://www.digitalrealty.com/data-centers/madrid/calle-albasanz-71-madrid-spain,229.0,8.0,13.0,PeeringDB,https://www.peeringdb.com/fac/130,global,0,0
PDB-131,131,Equinix SY1/SY2 - Sydney,"Equinix, Inc.",Equinix,Sydney,NSW,AU,Australia,-33.921868,151.188025,ok,https://www.equinix.com/locations/asia-colocation/australia-colocation/sydney-data-centers/,195.0,5.0,7.0,PeeringDB,https://www.peeringdb.com/fac/131,global,0,0
PDB-135,135,Level(3) Brussels,Colt Technology Services Group,Other/Unknown,Brussels,,BE,Europe,50.857721,4.412116,ok,http://www.level3.com/,22.0,2.0,3.0,PeeringDB,https://www.peeringdb.com/fac/135,global,0,0
PDB-138,138,CSUC Campus Nord,CSUC,Other/Unknown,Barcelona,,ES,Europe,41.387314,2.111883,ok,http://www.catnix.net/EN/,8.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/138,global,0,0
PDB-139,139,"Equinix GV1 - Geneva, City","Equinix, Inc.",Equinix,Geneva,GE,CH,Europe,46.203607,6.144251,ok,https://www.equinix.com/locations/switzerland-colocation/geneva-data-centers/gv1/,36.0,2.0,4.0,PeeringDB,https://www.peeringdb.com/fac/139,global,0,0
PDB-142,142,Telehouse – TOKYO Otemachi (KDDI Otemachi),Telehouse - Global Data Centers,Other/Unknown,Tokyo,,JP,Asia Pacific,35.686406,139.764809,ok,https://www.telehouse.com/,42.0,2.0,0.0,PeeringDB,https://www.peeringdb.com/fac/142,global,0,0
PDB-143,143,KINX Dogok,KINX Inc.,Other/Unknown,Seoul,,KR,Asia Pacific,37.488139,127.051167,ok,https://www.kinx.net/?lang=en,54.0,3.0,4.0,PeeringDB,https://www.peeringdb.com/fac/143,global,0,0
PDB-144,144,"Equinix DC8 - Ashburn, Vienna","Equinix, Inc.",Equinix,Vienna,VA,US,North America,38.931419,-77.238951,ok,http://www.equinix.com/,7.0,2.0,0.0,PeeringDB,https://www.peeringdb.com/fac/144,global,1,0
PDB-146,146,Equinix PH1 - Philadelphia,"Equinix, Inc.",Equinix,Philadelphia,PA,US,North America,39.959668,-75.161377,ok,http://www.equinix.com/,20.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/146,global,1,0
PDB-147,147,Evocative San Jose (SV7),VPLS,Other/Unknown,San Jose,CA,US,North America,37.338431,-121.910133,ok,http://www.evocative.com,7.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/147,global,1,0
PDB-148,148,Digital Realty Copenhagen CPH1-3,Digital Realty,Digital Realty,Copenhagen,,DK,Europe,55.728092,12.377482,ok,https://www.digitalrealty.com/data-centers/copenhagen/industriparken-area-ballerup-denmark,94.0,7.0,13.0,PeeringDB,https://www.peeringdb.com/fac/148,global,0,0
PDB-149,149,iM Critical Miami,iM Critical,Other/Unknown,Miami,FL,US,North America,25.848356,-80.194926,ok,https://www.imcritical.com/,13.0,1.0,1.0,PeeringDB,https://www.peeringdb.com/fac/149,global,1,0
PDB-152,152,Moscow M9,MMTS-9 JSC,Other/Unknown,Moscow,,RU,Europe,55.652639,37.528861,ok,http://www.mmts9.ru,272.0,11.0,4.0,PeeringDB,https://www.peeringdb.com/fac/152,global,0,0
PDB-153,153,NorthC Duesseldorf,NorthC Deutschland GmbH,Other/Unknown,Düsseldorf,North Rhine-Westphalia,DE,Europe,51.18819,6.86728,ok,http://www.northcdatacenters.de,12.0,2.0,2.0,PeeringDB,https://www.peeringdb.com/fac/153,global,0,0
PDB-154,154,Telnet Caldera Milan,Telnet,Other/Unknown,Milan,Italy,IT,Europe,45.476177,9.103887,ok,https://www.telnet.it,9.0,2.0,3.0,PeeringDB,https://www.peeringdb.com/fac/154,global,0,0
PDB-155,155,Speedbone Berlin,Speedbone GmbH,Other/Unknown,Berlin,DE,DE,Europe,52.465779,13.369905,ok,https://www.speedbone.de,44.0,6.0,4.0,PeeringDB,https://www.peeringdb.com/fac/155,global,0,0
PDB-156,156,"Equinix SK1 - Stockholm, Bromma","Equinix, Inc.",Equinix,Stockholm,,SE,Europe,59.362574,17.955657,ok,https://www.equinix.com/locations/europe-colocation/sweden-colocation/stockholm-data-centers/sk1/,115.0,14.0,15.0,PeeringDB,https://www.peeringdb.com/fac/156,global,0,0
PDB-157,157,colobern.ch Bern,NTS Workspace AG,Other/Unknown,Bern,Bern,CH,Europe,46.964845,7.478187,ok,http://www.colobern.ch/,16.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/157,global,0,0
PDB-158,158,GlobalConnect Taastrup 1 (CPH1),GlobalConnect Group,Other/Unknown,Taastrup,,DK,Europe,55.662,12.301459,ok,https://www.globalconnect.dk/tjenester/datacenter,53.0,7.0,6.0,PeeringDB,https://www.peeringdb.com/fac/158,global,0,0
PDB-159,159,PIPE Networks Brisbane,Vocus Group,Other/Unknown,Brisbane,QLD,AU,Australia,-27.465681,153.027805,ok,http://www.pipenetworks.com,7.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/159,global,0,0
PDB-160,160,PIPE Networks Sydney,Vocus Group,Other/Unknown,Sydney,QLD,AU,Australia,-33.872665,151.207641,ok,http://www.pipenetworks.com,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/160,global,0,0
PDB-161,161,PIPE Networks Melbourne,Vocus Group,Other/Unknown,Melbourne,VIC,AU,Australia,-37.819171,144.956726,ok,http://www.pipenetworks.com,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/161,global,0,0
PDB-162,162,PIPE Networks Adelaide,Vocus Group,Other/Unknown,Adelaide,SAU,AU,Australia,-34.927233,138.594121,ok,http://www.pipenetworks.com,4.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/162,global,0,0
PDB-163,163,PIPE Networks Hobart,Vocus Group,Other/Unknown,Hobart,TAS,AU,Australia,-42.881849,147.328921,ok,http://www.pipenetworks.com,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/163,global,0,0
PDB-164,164,"Equinix DB1 - Dublin, CityWest","Equinix, Inc.",Equinix,Dublin,,IE,Europe,53.296306,-6.41897,ok,https://www.equinix.com/locations/ireland-colocation/dublin-data-centers/db1/,46.0,4.0,3.0,PeeringDB,https://www.peeringdb.com/fac/164,global,0,0
PDB-165,165,Equinix SP4 - São Paulo,"Equinix, Inc.",Equinix,Barueri,SP,BR,South America,-23.497589,-46.814577,ok,https://www.equinix.com/locations/americas-colocation/brazil-colocation/sao-paulo-data-centers/sp4/,583.0,6.0,12.0,PeeringDB,https://www.peeringdb.com/fac/165,global,0,0
PDB-166,166,Verizon Madrid,"Verizon Communications, Inc.",Other/Unknown,Madrid,,ES,Europe,40.447968,-3.574684,ok,http://www.verizonenterprise.com,4.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/166,global,0,0
