tri_facility_id,facility_name,street_address,city_name,county_name,state_county_fips_code,state_abbr,zip_code,region,fac_closed_ind,mail_name,mail_street_address,mail_city,mail_state_abbr,mail_province,mail_country,mail_zip_code,asgn_federal_ind,asgn_agency,frs_id,parent_co_db_num,parent_co_name,fac_latitude,fac_longitude,pref_latitude,pref_longitude,pref_accuracy,pref_collect_meth,pref_desc_category,pref_horizontal_datum,pref_source_scale,pref_qa_code,asgn_partial_ind,asgn_public_contact,asgn_public_phone,asgn_public_contact_email,bia_code,standardized_parent_company,asgn_public_phone_ext,epa_registry_id,asgn_technical_contact,asgn_technical_phone,asgn_technical_phone_ext,mail,asgn_technical_contact_email,foreign_parent_co_name,foreign_parent_co_db_num,standardized_foreign_parent_company
60007MDRND2483P,LAUREL MANUFACTURING LLC,2483 PRATT BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,LAUREL MANUFACTURING LLC,2483 PRATT BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,415953.0,875631.0,,,,,,,,,0,NEAL SHAPIRO,8479818912,NSHAPIRO@LAURELMFGLLC.COM,,,,110013287255,,,,,,,,
60007MGNTC1401G,MAGNETIC INSPECTION LABORATORY INC,1401 GREENLEAF AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,MAGNETIC INSPECTION LABORATORY INC,1401 GREENLEAF AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,420016.0,875747.0,42.004444,87.963056,11000.0,UN,UN,1,U,1000,0,ROBERT DRAPEAU,8476215635,RDRAPEAU@MILINC.COM,,NA,,110000428902,,,,,,NA,,NA
60007MLTNN300KI,MILTON ENTERPRISES,300 KING ST,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,MILTON ENTERPRISES,300 KING ST,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420155.0,875840.0,,,,,,,,,0,LUCKY NELSON,8474393770,,,,,110001851880,,,,,,,,
60007MNTRL1260H,ROHS COMPLIANCE SERVICES INC,1260 HOWARD ST,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,ROHS COMPLIANCE SERVICES INC,1260 HOWARD ST,ELK GROVE VILLAGE,IL,,,60007,C,NA,,NA,NA,420057.0,875243.0,,,,,,,,,0,MAHESH PATEL,8476408400,ROHSCOMPLIANCE@SBCGLOBAL.NET,,,,110012271585,,,,,,,,
60007MPCRP1350L,MAPEI CORP,1350 LIVELY BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,1,MAPEI CORP,1350 LIVELY BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420024.0,875811.0,42.00663,87.9698,150.0,A1,PG,1,J,1000,0,CRAIG W. HAMILTON,7083644470,,,,,110014322009,,,,,,,,
60007MPLNC2541D,AMPEL INC,2541 DEVON AVE,ELK GROVE VILLAGE,DUPAGE,17043,IL,60007,5,1,AMPEL INC,2541 DEVON AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420010.0,875634.0,,,,,,,,,0,POPATLAL D. PATEL,8473500060,,,,,110050463937,,,,,,,,
60007MPLNC925ES,AMPEL INC.,925 ESTES AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,AMPEL INC.,925 ESTES AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,420007.0,875854.0,,,,,,,,,0,PETE ZALAVADIYA,8479521900,PETE@AMPELINC.COM,,NA,,110000428911,,,,,,NA,,NA
60007MRTNC2401E,BOSTIK INC.,2401 E PRATT BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,BOSTIK INC.,2401 E PRATT BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,622121697,ARKEMA DELAWARE INC,420010.0,880026.0,41.9982,87.950849,150.0,A1,PG,1,J,1000,0,SEAN HOCKERSMITH,8157284524,SEAN.HOCKERSMITH@BOSTIK.COM,,ARKEMA DELAWARE INC,,110000428920,,,,,,ARKEMA A SOCIETE ANONYME (SA),NA,ARKEMA A SOCIETE ANONYME (SA)
60007MSTRS520BO,MASTERS CO INC,200 WILSON CT,BENSENVILLE,DUPAGE,17043,IL,60106,5,0,MASTERS CO. INC.,890 LIVELY BLVD.,WOOD DALE,IL,,,60191,C,,,NA,NA,420100.0,875900.0,42.016667,87.983333,150.0,UN,UN,1,U,1010,0,GARRET S. GARCIA,6302389292,,,,,110005806011,,,,,,,,
60007MTCHC701FA,IMI-TECH CORP,701 FARGO AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,1,IMI-TECH CORP.,1560 HWY. 132 W.,MAGNOLIA,AR,,,71753,C,,,825252968,ALLCO ACQUISITIONS,420100.0,875710.0,42.016667,87.952778,150.0,UN,UN,1,U,1010,0,HOWARD RYSER,5012340286,,,,,110000889227,,,,,,,,
60007MTLMP1501O,THUNDERBIRD METALS,1501 OAKTON ST,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,,,,,,,,C,,,,NA,420120.0,875750.0,,,,,,,,,0,KAITLIN FRUMENTO,2248772435,KAITLIN.FRUMENTO@TBIRDMFG.COM,,THUNDERBIRD LLC,,110014322161,,,,,,NA,,NA
60007MTRNC2001L,AMITRON CORP,2001 LANDMEIER RD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,AMITRON CORP,2001 LANDMEIER RD,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,420301.0,875602.0,42.0104,87.953444,600.0,A2,PG,1,J,1000,0,TY KAVANAUGH,8474838396,TY.KAVANAUGH@AMITRON.COM,,NA,,110000428948,,,,,,NA,,NA
60007NDMCR8SCTT,INDIUM CORP OF AMERICA,80 SCOTT ST,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,INDIUM CORP OF AMERICA,80 SCOTT ST,ELK GROVE VILLAGE,IL,,,60007,C,,,002227296,INDIUM CORP OF AMERICA,,,,,,,,,,,0,JINGYA HUANG,3158534900,JHUANG@INDIUM.COM,,INDIUM CORP OF AMERICA,7566,110024244334,,,,,,NA,,NA
60007NDRSN901CH,ANDERSON DIE CASTINGS,901 CHASE AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,ANDERSON DIE CASTINGS,901 CHASE AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,ANDERSON DIE CASTINGS,420036.0,875826.0,,,,,,,,,0,DHAVAL ANAND,8475413030,,,ANDERSON DIE CASTINGS,,110001226771,,,,,,,,
60007NDSTR901GR,INDUSTRIAL HARD CHROME LTD,901 GREENLEAF AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,INDUSTRIAL HARD CHROME LTD,901 GREENLEAF AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420010.0,880026.0,42.0038,87.9737,150.0,A1,PG,1,J,1000,0,JEFFREY P. HAYES,7082087000,,,,,110001816018,,,,,,,,
60007NRTHM450CR,NORTH AMERICAN ELECTROLESS NIC KEL INC.,450 CROSSEN AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,NORTH AMERICAN ELECTROLESS NICKEL,776 LUNT AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420112.0,873501.0,,,,,,,,,0,SILVANO BOSWELL,8479523680,,,,,110001340139,,,,,,,,
60007NTRNT1485L,INTERNATIONAL PROCESSING CO OF AMERICA,1485 LIVELY BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,INTERNATIONAL PROCESSING CO OF AMERICA,1485 LIVELY BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,420015.0,875811.0,42.004167,87.969722,11000.0,UN,UN,1,U,1000,0,MARIANNE ORTMANN,8474378400,MARIANNE@IOSSO.COM,,NA,,110000903381,,,,,,NA,,NA
60007NVRSL1124E,UNIVERSAL CHEMICALS & COATINGS INC,1124 ELMHURST RD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,UNIVERSAL CHEMICALS & COATINGS INC,1124 ELMHURST RD,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,UNIVERSAL CHEMICALS & COATINGS INC,420400.0,875600.0,42.008893,87.940196,150.0,A1,PG,1,J,1000,0,FREDERICK V. CHIN,8479311700,FCHIN@UNICHEMINC.COM,,UNIVERSAL CHEMICALS & COATINGS INC,,110000428957,,,,,,,,
60007PMSCN2400E,AVIENT CORP,2400 DEVON AVE E,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,AVIENT CORP,2400 DEVON AVE E,ELK GROVE VILLAGE,IL,,,60007,C,,,008009677,AVIENT CORP,415938.0,875641.0,41.9933,87.9437,150.0,A1,PG,1,J,1000,0,JACOB CAVALIER,4407141738,JACOB.CAVALIER@AVIENT.COM,,AVIENT CORP,2121,110000428966,,,,,,,,
60007PNDST1250M,CHEM-PLATE INDUSTRIES,1250 MORSE AVENUE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,CHEM-PLATE INDUSTRIES,1800 TOUHY AVENUE,ELK GROVE VILLAGE,IL,,,60007,C,,,094739208,CHEM-PLATE INDUSTRIES INC,420002.0,875804.0,42.000556,87.967778,150.0,UN,UN,1,U,1010,0,AARON STRAUS,8476401600,ENVIRONMENTAL@CHEMPLATEINDUSTRIES.COM,,CHEM-PLATE INDUSTRIES INC,,110000428975,,,,,,NA,,NA
60007PNRSC2700Y,ITW NA METAL FASTENERS,2700 YORK RD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,ITW NA METAL FASTENERS,2700 YORK RD,ELK GROVE VILLAGE,IL,,,60007,C,,,005146428,ILLINOIS TOOL WORKS INC,0.0,0.0,41.986667,87.95,150.0,UN,UN,1,U,1010,0,BEN HAVENS,8479312564,BEN.HAVENS@ITWSHAKEPROOF.COM,,ILLINOIS TOOL WORKS INC,,110000498952,,,,,,,,
60007PNRYC1801E,PENRAY COS INC,1801 ESTES AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,,,,,,,,C,,,NA,PLZ AEROSCIENCE CORP,420020.0,875728.0,42.005925,87.956838,150.0,A1,PG,1,J,1000,0,MATT CARTER,8592422029,MATT.CARTER@PLZCORP.COM,,PLZ AEROSCIENCE CORP,,110000428984,,,,,,,,
60007PRFCT775MO,PERFECTION PLATING INC,775 MORSE AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,PERFECTION PLATING INC,775 MORSE AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,415959.0,875832.0,41.999722,87.975556,150.0,UN,UN,1,U,1010,0,BRIAN DROEGE,8475936506,BDROEGE@PERFECTIONPLATE.COM,,PERFECTION PLATING,,110000428993,,,,,,NA,,NA
60007PRFNS2111E,PREFINISH METALS,2111 E PRATT BLVD,ELK GROVE VILLAGE,COOK,17031,IL,600075917,5,0,PREFINISH METALS,2200 E PRATT BLVD,ELK GROVE VILLAGE,IL,,,60007-5917,C,,,064572563,MATERIAL SCIENCES CORP,415952.0,875710.0,41.997778,87.952778,150.0,UN,UN,1,U,1010,0,NICOLE SINDERMANN,8477188222,,,,,110002082781,,,,,,,,
60007PRFNS2200E,MAIN STEEL,2200 PRATT BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,MAIN STEEL,2200 PRATT BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,056742349,SAMUEL SON & CO. USA,0.0,0.0,,,,,,,,,0,RUDY SALAS,3312902861,RUDY.SALAS@MAINSTEEL.COM,,SAMUEL SON & CO LTD,,110000429000,,,,,,NA,,SAMUEL SON & CO LTD
60007PRFNS2300E,MATERIAL SCIENCES CORP,2300 E PRATT BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,MATERIAL SCIENCES CORP,2300 E PRATT BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,MATERIAL SCIENCES CORP,415955.0,875645.0,41.998611,87.945833,150.0,UN,UN,1,U,1010,0,ED KOLOZSY,8477188050,ED.KOLOZSY@MATERIALSCIENCESCORP.COM,,NEW STAR METALS INC,,110000429019,,,,,,NA,,NA
60007PRMRC2250A,RELADYNE  (ELK GROVE VILLAGE),2250 ARTHUR AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,RELADYNE  (ELK GROVE VILLAGE),2250 ARTHUR AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,968555396,RELADYNE LLC,415945.0,875700.0,41.995833,87.95,150.0,UN,UN,1,U,1010,0,DANA LEADY,2194053189,DANA.LEADY@RELADYNE.COM,,RELADYNE LLC,,110000429028,,,,,,,,
60007RCTRN1150P,ARC-TRONICS INC,1150 PAGNI DR,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,,,,,,,,C,,,,NA,420000.0,875800.0,42.0,87.966667,11000.0,UN,UN,1,U,1000,0,MATTHEW GOERINGER,8479796504,MATTHEWG@ARC-TRONICS.COM,,NA,,110002124521,,,,,,NA,,NA
60007RGNCY795BO,REGENCY METAL FINISHING INC.,795 BONNIE LN,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,REGENCY METAL FINISHING INC.,795 BONNIE LN,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,400054.0,875817.0,42.015067,87.9714,150.0,A1,PG,1,J,1000,0,BILL GLOGOWSKI,8474398786,NA,,,,110000429037,,,,,,,,
60007RLLXC800CH,ROLLEX CORP,800 CHASE AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,ROLLEX CORP,800 CHASE AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,ROLLEX CORP,420036.0,875836.0,,,,,,,,,0,EDWIN FIGUEROA,8474373000,EFIGUEROA@ROLLEX.COM,,ROLLEX CORP,,110001344661,,,,,,NA,,NA
60007RMFDS1201T,GRECIAN DELIGHT FOODS INC,1201 TONNE ROAD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,GRECIAN DELIGHT FOODS INC,1201 TONNE ROAD,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,420027.0,875838.0,42.0075,87.977222,11000.0,UN,UN,1,U,1000,0,PATRICK R. TAYLOR,2243246267,PTAYLOR@GRECIANDELIGHT.COM,,,,110002455904,,,,,,,,
60007SCPNK535BU,SICPA INK SYSTEMS CORP,535 BUSSE RD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,1,SICPA INK SYSTEMS CORP,535 BUSSE RD,ELK GROVE VILLAGE,IL,,,60007,C,,,146625272,SICPA INDUSTRIES OF AMERICA,420106.0,875730.0,42.018333,87.958333,150.0,UN,UN,1,U,1010,0,DAVID WASSUM,7034558050,,,,,110002124530,,,,,,,,
60007SNRSL130MA,SUNRISE ELECTRONICS INC.,130 MARTIN LN,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,SUNRISE ELECTRONICS INC.,130 MARTIN LN,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420120.0,875836.0,,,,,,,,,0,ASHOK PATEL,8473570500,,,,,110000845952,,,,,,,,
60007SPCLT25002,BECKER SPECIALTY CORP,2500 DELTA LN,ELK GROVE VILLAGE,DUPAGE,17043,IL,60007,5,0,BECKER SPECIALTY CORP,2500 DELTA LN,ELK GROVE VILLAGE,IL,,,60007,C,,,808094572,BECKER SPECIALTY CORP,415926.0,875633.0,41.990556,87.9425,150.0,UN,UN,1,U,1010,0,ELISAMA LARA,8477508966,ELISAMA.LARA@BECKERS-GROUP.COM,,BECKER SPECIALTY CORP,,110000790485,,,,,,NA,,NA
60007STRLC825PR,STAR ELECTRONICS INC,825 PRATT BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,1,STAR ELECTRONICS INC,825 PRATT BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,415950.0,875830.0,41.997222,87.975,150.0,UN,UN,1,U,1010,0,SUBHASH PATEL,8474390605,STARELECTRONIC@SBCGLOBAL.NET,,NA,,110000429055,,,,,,,,
60007TGRFL801ES,TIGERFLEX CORP,801 ESTES AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,TIGERFLEX CORP,801 ESTES AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,NA,420025.0,875831.0,42.006941,87.975289,150.0,A1,PG,1,J,1000,0,STACY SMITH,8476408366,,,,,110001131089,,,,,,,,
60007THRJS701LA,THREE J'S INDUSTRIES INC.,701 LANDMEIER ROAD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,,,,,,,,C,,,,NA,420047.0,875840.0,42.013056,87.977778,150.0,UN,UN,1,U,1010,0,JOANNE MAROZZA,8476406080,JMAROZZA@THREEJPLATING.COM,,NA,,110000429064,,,,,,NA,,NA
60007TNGST1600B,TINGSTOL CO,1600 BUSSE RD,ELK GROVE VILLAGE,COOK,17031,IL,600075532,5,0,TINGSTOL CO,1600 BUSSE RD,ELK GROVE VILLAGE,IL,,,60007-5532,C,,,NA,NA,420008.0,875735.0,,,,,,,,,0,RICHARD W. SOBON,8474278008,,,,,110000429073,,,,,,,,
60007TNXCR1850E,RUBBERMAID HOME PRODUCTS,1850 E ESTES AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,RUBBERMAID HOME PRODUCTS,1850 E ESTES AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,161403852,NEWELL RUBBERMAID INC,420023.0,875722.0,42.006389,87.956111,150.0,UN,UN,1,U,1010,0,,,,,,,110000429082,,,,,,,,
60007TNXCR2400A,TENEX CORP,2400 ARTHUR AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,TENEX CORP,1200 ARLINGTON HEIGHTS RD SUITE 140,ITASCA,IL,,,60143,C,,,NA,NA,415945.0,875645.0,,,,,,,,,0,,6307751800,,,,,110001381237,,,,,,,,
60007TPYPR1375L,TOPY PRECISION MANUFACTURING INC,1375 LUNT AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,TOPY PRECISION MANUFACTURING INC,1375 LUNT AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,NA,TOPY FASTENERS,420007.0,875755.0,,,,,,,,,0,FRANK RAPISARDA,8472285902,FRAPISARDA@TOPYPRECISION.COM,,TOPY FASTENERS,302,110000429091,,,,,,,,
60007TRSRC1100T,VERTIS COMMUNICATIONS,1100 THORNDALE AVE,ELK GROVE VILLAGE,DUPAGE,17043,IL,60007,5,0,VERTIS COMMUNICATIONS,1100 THORNDALE AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,807540745,VERTIS INC,415901.0,875818.0,41.983944,87.9671,150.0,A1,PG,1,J,1000,0,WILSON CUNNINGHAM,7033697600,WCUNNINGHAM@VERTISINC.COM,,,,110000833643,,,,,,,,
60007VDJTS1855E,VIDEOJET TECHNOLOGIES INC.,1855 ESTES AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,VIDEOJET TECHNOLOGIES INC.,1855 ESTES AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,119089862,VERALTO CORP,420021.0,875721.0,42.005934,87.955952,150.0,A1,PG,1,J,1000,0,JAVED HUSSAIN,9096311697,JAVED.HUSSAIN@VIDEOJET.COM,,VERALTO CORP,,110000429117,,,,,,NA,,NA
60007WBRVL1099E,WEBER-VALENTINE MICHIGAN LLC,1099 E MORSE AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,PRIMELINE/WEBER-VALENTINE,20475 WOODINGHAM,DETROIT,MI,,,48221,C,,,809798465,PRIMELINE REPROGRAPHICS INC,420100.0,875900.0,41.999883,87.970346,150.0,A1,PG,1,J,1000,0,THURMOND KITCHEN,8474397111,,,,,110000429126,,,,,,,,
60007WSTRN1800N,WESTERN KRAFT PAPER GROUP,1800 NICHOLAS BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,WESTERN KRAFT PAPER GROUP,1800 NICHOLAS BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,041265026,WILLAMETTE INDS INC,420010.0,880026.0,42.002778,88.007222,11000.0,UN,UN,1,U,1000,0,GARY RANDOLPH,3124391111,,,,,110001358218,,,,,,,,
60007XCLLL2425A,EXCELL ELECTRONICS INC.,2425 AMERICAN LN,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,,,,,,,,C,,,,NA,415941.0,875639.0,42.0083,87.9947,11000.0,Z1,UN,1,U,0000,0,DAVE CHANDRA,8477667455,DAVE@EXCELLPCB.COM,,NA,,110002350544,,,,,,NA,,NA
60007ZNTHM1851A,ZENITH MICROCIRCUITS CORP,1851 ARTHUR AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,1,ZENITH MICROCIRCUITS CORP,1851 ARTHUR AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,005120704,ZENITH ELECTRONICS CORP,420040.0,875937.0,41.995784,87.955347,150.0,A1,PG,1,J,1000,0,BIEN BARRIENTOS,3129561550,,,,,110001823796,,,,,,,,
60008L3CMM1200H,L-3 COMMUNICATIONS ELECTRODYNA MICS,1200 HICKS RD,ROLLING MEADOWS,COOK,17031,IL,60008,5,1,L-3 COMMUNICATIONS ELECTRODYNA MICS,1200 HICKS RD,ROLLING MEADOWS,IL,,,60008,C,,,008898888,L3 COMMUNICATIONS HOLDINGS CORP,420550.0,880157.0,,,,,,,,,0,SURESH MEHTA,8476601836,SAM.MEHTA@L-3COM.COM,,L3 COMMUNICATIONS HOLDINGS INC,,110001292379,,,,,,,,
60008LNHNT900CA,FUJIFILM HUNT CHEMICALS USA INC,900 CARNEGIE ST,ROLLING MEADOWS,COOK,17031,IL,60008,5,0,FUJIFILM HUNT CHEMICALS USA INC,900 CARNEGIE ST,ROLLING MEADOWS,IL,,,60008,C,,,622205383,FUJIFILM HOLDINGS AMERICA CORP,420602.0,880142.0,42.099688,88.027792,150.0,A1,PG,1,J,1000,0,HAROLD WILLIAMS,9147898497,HJWILLIAMS@FUJIFILM.COM,,FUJIFILM HOLDINGS AMERICA CORP,,110000429144,,,,,,,,
60008MTRLS3650B,PRAIRIE MATERIAL SALES,3650 BERDNICK RD,ROLLING MEADOWS,COOK,17031,IL,60008,5,0,PRAIRIE MATERIAL SALES INC,7601 W 79TH ST,BRIDGEVIEW,IL,,,60455,C,,,025697343,PRAIRIE MATERIAL SALES INC,420622.0,880208.0,42.106111,88.035556,150.0,UN,UN,1,U,1010,0,NEIL DERYNCK,7089128531,,,,,110042080324,,,,,,,,
60008NRTHR600HI,NORTHORP GRUMMAN SYSTEMS,500-600-600A HICKS RD,ROLLING MEADOWS,COOK,17031,IL,600081098,5,0,NORTHROP GRUMMAN SYSTEMS,600 HICKS RD ROOM H6282,ROLLING MEADOWS,IL,,,60008-1098,C,,,008255408,NORTHORP GRUMMAN SYSTEMS,420550.0,880201.0,42.097222,88.033611,150.0,UN,UN,1,U,1010,0,WILLIAM CAMERON,8472599600,,,,,110018483657,,,,,,,,
60008NTLTC1101C,NATIONAL TECHNOLOGY INC,1101 CARNEGIE ST,ROLLING MEADOWS,COOK,17031,IL,60008,5,0,NATIONAL TECHNOLOGY INC,1101 CARNEGIE ST,ROLLING MEADOWS,IL,,,60008,C,,,,NA,420540.0,880141.0,42.074,88.0212,11000.0,Z1,UN,1,U,0000,0,ROBERT KEISLER,8475061300,BOB@NATIONALTECH.COM,,NA,,110000429153,,,,,,NA,,NA
60008SPTNL1100N,SPOTNAILS INC,1100 HICKS RD,ROLLING MEADOWS,COOK,17031,IL,600081095,5,0,SPOTNAILS INC,1100 HICKS RD,ROLLING MEADOWS,IL,,,60008-1095,C,,,621146463,PEACE INDS LTD,425555.0,880156.0,42.0983,88.0338,150.0,A1,PG,1,J,1000,0,CHARLENE YARBROUGH,8474591620,,,,,110001289506,,,,,,,,
60008TFNDS3660E,FURON ROLLING MEADOWS,3660 EDISON PL,ROLLING MEADOWS,COOK,17031,IL,60008,5,1,FURON ROLLING MEADOWS,407 EAST ST.,NEW HAVEN,CT,,,06511-5017,C,,,008382947,FURON CO,420557.0,880135.0,42.099167,88.026389,150.0,UN,UN,1,U,1010,0,PAUL OSZUREK,2037732822,,,,,110009368344,,,,,,,,
60009DLXCH1275T,DELUXE CHECK PRINTERS INC,1275 TOUHY AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,1,DELUXE CHECK PRINTERS INC.,P.O. BOX 1307,ELK GROVE VILLAGE,IL,,,60007,C,,,006148697,DELUXE CORP,420025.0,875808.0,42.006944,87.968889,150.0,UN,UN,1,U,1010,0,NICK FRAGOLA,,,,,,110002349520,,,,,,,,
6000WCCLRT725NI,ACCELERATED ASSEMBLIES INC,725 NICHOLAS BLVD,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,ACCELERATED ASSEMBLIES INC,725 NICHOLAS BLVD,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,,,,,,,,,,,0,DAVE MUNSTERMAN,6306166680,DAVE@ACCELERATEDASSEMBLIES.COM,,NA,,110005905672,,,,,,NA,,NA
6000WCHMPL18TUH,CHEM-PLATE INDUSTRIES INC.,1800 TOUHY AVENUE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,CHEM-PLATE INDUSTRIES INC.,1800 TOUHY AVENUE,ELK GROVE VILLAGE,IL,,,60007,C,,,094739208,CHEM-PLATE INDUSTRIES INC,,,,,,,,,,,0,AARON STRAUS,8476401600,ENVIRONMENTAL@CHEMPLATEINDUSTRIES.COM,,CHEM-PLATE INDUSTRIES INC,,110016690188,,,,,,NA,,NA
6000WCLBLK16THR,ECOLAB-ELK GROVE VILLAGE,1060 THORNDALE AVE,ELK GROVE VILLAGE,DUPAGE,17043,IL,60007,5,0,ECOLAB-ELK GROVE VILLAGE,1060 THORNDALE AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,083914911,ECOLAB INC,,,,,,,,,,,0,ROMAN BLAHOHSKI,6512934385,ROMAN.BLAHOHSKI@ECOLAB.COM,,ECOLAB INC,,110014458906,,,,,,,,
6000WCMPND153LU,CMP ANODIZING,1530 LOUIS AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,CMP ANODIZING,1530 LOUIS AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,,,,,,,,,,,0,MIKE LANGENSTRASS,8479561313,MIKEL@CMPANODIZING.COM,,NA,,110005876837,,,,,,NA,,NA
6000WCRCTN139LB,CIRCUIT ENGINEERING LLC,1390 LUNT AVE,ELK GROVE VILLAGE,COOK,17031,IL,60007,5,0,CIRCUIT ENGINEERING LLC,1390 LUNT AVE,ELK GROVE VILLAGE,IL,,,60007,C,,,,NA,,,,,,,,,,,0,FELIX SIMON,8478067777,FELIX@CIRCUITENG.COM,,NA,,110001380096,,,,,,NA,,NA
6000WSKCHM95ANI,SKACH MANUFACTURING CO.,950 ANITA AVE,ANTIOCH,LAKE,17097,IL,60002,5,0,SKACH MANUFACTURING CO.,950 ANITA AVE,ANTIOCH,IL,,,60002,C,,,,NA,,,,,,,,,,,0,ROBERT SHINEFLUG,8473953560,SKACHMFG@AOL.COM,,NA,,110018181554,,,,,,NA,,NA
6000WSNNCH241AM,SENNECA HOLDINGS (HMF EXPRESS),2401 AMERICAN LN,ELK GROVE VILLAGE,DUPAGE,17043,IL,60007,5,0,SENNECA HOLDINGS (HMF EXPRESS),2401 AMERICAN LN,ELK GROVE VILLAGE,IL,,,60007,C,,,090454925,SENNECA HOLDINGS,,,,,,,,,,,0,BRYAN TIMM,9104521845,BTIMM@SENNECA.COM,,SENNECA HOLDINGS,1154,110071284151,,,,,,NA,,NA
